datum,uhrzeit_start,uhrzeit_ende,zaehlstelle,richtung_1,richtung_2,gesamt,min-temp,max-temp,niederschlag,bewoelkung,sonnenstunden
2023.12.14,00:00,23.59,Erhardt,1307.0,1305.0,2612.0,4.0,6.4,2.7,98,0.0
2023.12.15,00:00,23.59,Erhardt,1188.0,1184.0,2372.0,2.5,4.9,0.1,98,0.0
2023.12.16,00:00,23.59,Erhardt,948.0,983.0,1931.0,0.4,7.2,0.0,70,3.1
2023.12.17,00:00,23.59,Erhardt,968.0,934.0,1902.0,-1.6,8.9,0.0,63,8.0
2023.12.18,00:00,23.59,Erhardt,1570.0,1664.0,3234.0,-0.6,12.6,0.0,4,7.9
2023.12.19,00:00,23.59,Erhardt,1803.0,1785.0,3588.0,-0.7,13.4,0.6,48,8.1
2023.12.20,00:00,23.59,Erhardt,1225.0,1268.0,2493.0,3.3,7.2,1.1,89,0.0
2023.12.21,00:00,23.59,Erhardt,1003.0,1072.0,2075.0,3.8,8.8,8.0,94,0.0
2023.12.22,00:00,23.59,Erhardt,548.0,584.0,1132.0,0.6,7.6,14.2,96,0.1
2023.12.23,00:00,23.59,Erhardt,310.0,321.0,631.0,5.7,7.7,1.6,98,0.0
2023.12.24,00:00,23.59,Erhardt,146.0,151.0,297.0,6.6,12.2,5.8,99,0.0
2023.12.25,00:00,23.59,Erhardt,330.0,295.0,625.0,5.9,13.0,0.0,84,6.1
2023.12.26,00:00,23.59,Erhardt,380.0,364.0,744.0,2.9,9.3,0.0,91,1.9
2023.12.27,00:00,23.59,Erhardt,802.0,781.0,1583.0,1.9,11.3,0.0,85,6.3
2023.12.28,00:00,23.59,Erhardt,885.0,925.0,1810.0,2.6,12.0,0.0,78,3.2
2023.12.29,00:00,23.59,Erhardt,939.0,959.0,1898.0,7.5,11.2,0.0,90,1.1
2023.12.30,00:00,23.59,Erhardt,945.0,810.0,1755.0,3.7,11.2,0.0,86,7.3
2023.12.31,00:00,23.59,Erhardt,549.0,525.0,1074.0,0.3,10.3,3.5,98,1.0
